"","id_verg","journaallijn_id","text"
"48",940281,941657,"collega&rsquo;s, er wordt hier van alles op &eacute;&eacute;n hoopje gegooid en door elkaar gehaald, vaak opzettelijk, om zo de vis te verdrinken.ik keer terug naar de essentie. mevrouw segers vroeg hoe het staat met het strategisch plan inzake brussel. het gaat hier dus niet om een rup, dat louter en alleen voor &eacute;&eacute;n project, uplace, zou gemaakt zijn. het gaat hier over een ruim plan met betrekking tot brussel, waarvan een aantal deelclusters door de raad van state zijn vernietigd. wij moeten uiteraard voor alle deelclusters een oplossing bieden. met betrekking tot elke cluster heeft de raad van state een andere opmerking gemaakt. daarop moeten wij binnen de 180 dagen een antwoord bieden.mevrouw segers, ik vind het een beetje opmerkelijk dat u vraagt wanneer ik nu een oplossing zal vinden voor het nieuwe ziekenhuis van vilvoorde, waar dringend nood aan is en waar de regio heel sterk vragende partij voor is. ik heb daarnet al gezegd dat dat ziekenhuis nu juist in heel die cluster zit. het is ook om de ontwikkeling van dat ziekenhuis mogelijk te maken, dat die cluster c3 opnieuw moet worden aangenomen. het destijds geplande project uplace zit inderdaad ook in die cluster. wij moeten uiteraard, vooraleer wij dat plan opnieuw hebben goedgekeurd, voldoende garanties hebben dat er een oplossing is voor de opmerking die gemaakt werd door de raad van state. dat is nu net wat wij op dit moment aan het doen zijn. de verschillende diensten en administraties zijn aan het onderzoeken of er voldoende vooruitgang is geboekt op het vlak van die randvoorwaarden, die betrekking hebben op mobiliteit. daarover wordt op dit moment heel druk overleg gepleegd door de verschillende diensten met de diensten van collega ben weyts, om te bekijken welke stappen zij vooruit hebben gezet, zodanig dat die randvoorwaarden er zijn. het is dus niet zo dat wij dat vsgb zomaar aan het maken zijn voor &#233;&#233;n speler en dat we alleen voor die speler iets zouden bijsturen. wij werken gewoon dat strategische plan rond brussel af, op basis van de vernietiging die de raad van state heeft uitgesproken.mijnheer sanctorum, u spreekt over een zweem van partijdigheid. u hebt zich wel herpakt, want u zei eerst u bent partijdig. dat heeft de raad van state niet gezegd. de raad van state heeft gezegd dat er een mogelijke schijn van partijdigheid is. dat is een heel groot verschil en een heel belangrijke nuance. de raad van state heeft dat niet gezegd over dit ruimtelijk uitvoeringsplan. <span style=""font-style:italic;"">(opmerkingen van de heer hermes sanctorum-vandevoorde)u geeft mij gelijk. ik ben blij dat u toegeeft dat u de zaken daarnet allemaal een beetje door elkaar hebt gehaald. <span style=""font-style:italic;"">(opmerkingen van de heer hermes sanctorum-vandevoorde)de raad van state heeft het uitvoeringsplan vernietigd op basis van de randvoorwaarden inzake mobiliteit. de raad van state heeft de milieuvergunning in beroep vernietigd op basis van het feit dat de vlaamse regering destijds  dat is twee regeringen geleden  een contract heeft afgesloten, een zogenaamde brownfieldconvenant. dat is een contract dat afgesloten wordt tussen de regering en een ontwikkelaar. <span style=""font-style:italic;"">(opmerkingen van de heer john crombez)het is belangrijk om eens te schetsen waar het vandaag komt. collega crombez weet heel goed wat er twee regeringen geleden beslist is, omdat zijn partij toen zelf mee in de regering zat.de brownfieldconvenant is afgesloten met een ontwikkelaar, om ervoor te zorgen dat sterk vervuilde sites en gronden ontwikkeld kunnen worden. de raad van state zegt dat in die convenant een aantal voorwaarden staan die een schijn van partijdigheid zouden kunnen opwekken op het moment dat een lid uit die regering ook moet beslissen in beroep. dat is dus een heel andere problematiek dan wat er speelt bij het ruimtelijk uitvoeringsplan.wat moet daarvoor gebeuren? er moet een nieuwe brownfieldconvenant voor afgesloten worden. mijn collega philippe muyters, bevoegd voor brownfieldconvenanten, is er volop mee bezig om dat te herwerken en om te zien welke nieuwe afspraken gemaakt kunnen worden.het is dus zeker niet zo dat als er een herneming is van het vsgb, dan plots het licht op groen zou staan en alles opgelost is. er zijn nog heel wat andere trajecten die lopen.collegas, uiteraard is het de bedoeling dat wij dat strategische plan rond brussel op een goede manier herwerken, dat we rekening houden met de opmerkingen die gemaakt zijn door de raad van state. daarvoor hebben we natuurlijk ook een aantal garanties en bijkomende elementen nodig van de verschillende collegas uit de vlaamse regering. die zijn we nu aan het verzamelen. we zullen daarmee naar de ministerraad van de vlaamse regering gaan. dan zal de vlaamse regering al dan niet een beslissing kunnen nemen, op basis van alle elementen die op tafel liggen.doen uitschijnen alsof er nu rap rap iets wordt geremedieerd ter wille van iemand, klopt niet. het is gewoon het uitvoeren van bepalingen die in de codex ruimtelijke ordening staan, maar die ook gebaseerd zijn op vaste rechtspraak van de raad van state."
"49",1083221,1085547,"minister, houtverbranding, haardvuur is natuurlijk altijd knus en gezellig. maar we weten inderdaad dat het een bron van luchtvervuiling is. die polycyclische aromatische koolwaterstoffen (paks), dioxines, fijn stof zijn slecht voor het milieu. langs de andere kant bestempelen we in de klimaatdiscussie, die heel actueel is, het verbranden van hout als een vorm van duurzame energie, van herbruikbare, groene energie. dat is natuurlijk heel moeilijk uit te leggen aan de mensen. waarom doet men dat? blijkbaar komt de co<span style=""vertical-align:sub;"">2 die in die bomen zit opgestapeld dan vrij en wordt die in het beste geval weer gecapteerd door nieuwe bomen die men aanplant.ik vind dat soms een wat kromme redenering, die heel moeilijk valt uit te leggen aan de mensen. aan de ene kant is het slecht, heel slecht voor het milieu. dat zegt nu ook de vlaamse milieumaatschappij (vmm). aan de andere kant is het groene energie. hoe denkt u daar communicatief mee om te gaan? acht u het haalbaar om die redenering te blijven volgen? of zegt u: we moeten die redenering over houtverbranding als groene energie op europees niveau of ruimer op termijn herzien?"
"50",991483,993162,"voorzitter, minister, beste collegas, er is de afgelopen jaren al heel wat water naar de zee gevloeid, ook in deze plenaire vergaderingen, als het ging over de bouw van voetbalstadions, deze namiddag bijvoorbeeld nog over het stadion in brussel.gisteren werd het licht op groen gezet voor het voetbalstadion van brugge. de burgemeester zal wellicht glunderen, want er is schot in de zaak gekomen en dat doet deugd voor de vele sportieve mensen die houden van voetbal.het licht wordt op groen gezet, maar daar komt natuurlijk heel wat bij kijken. de site zou komen op de blankenbergse steenweg. daar komt ook een mer-plan bij kijken, want de mobiliteit daaromtrent is van vrij groot belang is. daarom is de vraag ook aan u gericht omdat mobiliteit uw bevoegdheid is. cercle brugge zou blijven op de site van het huidige jan breydelstadion.er komt schot in de zaak, dat is goed, maar het is de afgelopen jaren moeizaam verlopen. vandaar mijn vraag, minister: hoe zou u nog verder schot in de zaak kunnen krijgen om het mer-plan wat vooruitgang te doen boeken in dit toch wel belangrijke dossier voor de regio? naar ik heb vernomen zou het bij de administratie nogal stroef zitten wat de mer betreft. klopt dit of klopt dit niet? wat kunt u daaraan doen?"
"51",645838,648710,"minister, ik hoop dat u inderdaad gelijk hebt en dat het polderbestuur goed meewerkt. dat zou mooi zijn. ik krijg soms andere signalen. ik denk ook dat we nergens op hoeven te wachten, niet op het rup, niet op de nieuwe rechtspersoon van het polderbestuur. het gaat eigenlijk om de uitvoering van beslist beleid. laten we daar dus mee doorgaan. mijnheer de meyer, als ik het goed heb, dan is er recent nog gebleken dat het probleem van de verzilting op te lossen is door het terugpompen van water in het zwin. dat zou dus ook opgelost zijn."
"52",1043079,1044429,"voorzitter, minister, collegas, de geschiedenis van het dossier moet ik niet meer schetsen. en onze collega heeft al gewezen op de schorsing van het grup door de raad van state en op het negatieve advies van de europese commissie. de ontwikkeling van de linkerscheldeoever is in mijn parlementaire loopbaan een van de meest ontgoochelende dossiers geweest die ik heb meegemaakt. in mijn vele betogen ten aanzien van verschillende regeringen en van vele ministers, heb ik nooit gepleit tegen een normale ontwikkeling van onze haven. ik heb wel altijd mee de bezorgdheid geuit voor de nodige evenwichten, voor rechtszekerheid, voor de mensen die in de omgeving wonen en uiteraard ook voor de land- en tuinbouwers die daar duizenden hectaren van de beste landbouwgronden van west-europa hebben moeten opofferen. zowel de haven als de natuurverenigingen hebben eigenlijk elk politiek forum gebruikt om de lof te verkondigen over deze aanpak van gelijktijdige haven- en proactieve natuurontwikkeling. men heeft zelfs de europese commissaris van leefmilieu naar de haven gebracht, samen met meerdere europarlementsleden. allen hebben toen lof gezongen over dit project. minister, mijn wens is dat u samen met de vele mensen die mee deze procedure uitgedacht, gesteund en verdedigd hebben, ervoor zorgt dat er geen nieuwe landbouwgronden in de regio meer moeten worden opgeofferd. de rest van de vragen, over de procedure, zijn reeds gesteld door mijn collega."
"53",521892,522366,"mijnheer van den abeelen, ik heb uiteraard ook kennis genomen van de uitspraak die een paar dagen geleden werd geveld in dit dossier dat we sinds een paar jaar ook allemaal kennen.  ik denk dat het van belang is om eerst te onderstrepen dat, zoals u zelf ook hebt aangehaald, mijn voorganger, vanaf het ogenblik dat de feiten aan het licht zijn gekomen, zeer kordaat gereageerd heeft. het staat ook expliciet in de motivering vermeld dat er een drietal dingen zijn gedaan. eerst en vooral is er onmiddellijk een screening gebeurd over waar die zogenaamd 'tijdelijke&#39; sportplaatsen liggen. er bestonden er zes. dan rees de vraag hoe we die zaken gaan oplossen en hoe het verwijderd zal worden. dat is gebeurd. begin 2006 zijn op die plaatsen alle feitelijkheden verdwenen.  mijn voorganger heeft het nodige gedaan om de leidinggevende ambtenaren van de drie betrokken administraties samen te brengen, want er was de administratie wegen en verkeer die de werken opdraagt, de ovam, maar ook het departement leefmilieu, natuur en energie, want in een paar gevallen lag het afval in een natuurgebied. de administraties zijn bijeengeroepen, om ervoor te zorgen dat dat niet meer kan gebeuren. in zulke gevallen moet men ook vermijden dat men elkaar verwijten maakt en in een kafkaiaanse situatie terechtkomt. als gevolg van die actie werd in maart 2007 een protocol ondertekend tussen de drie administraties, waarbij zeer klare afspraken gemaakt zijn over hoe met afval, naar aanleiding van werken, wordt omgegaan.  mijnheer van den abeelen, u hebt het over aannemers en wegenwerken, maar hetzelfde geldt bijvoorbeeld voor bermmaaisel. als dat drie of vier weken blijft liggen op een bepaalde plaats, zorgt dat voor hinder en begint dat te stinken. het zijn situaties die vermeden moeten worden.  er zijn duidelijke afspraken gemaakt. men heeft me vandaag, naar aanleiding van uw vraag, gerapporteerd dat die afspraken ook zeer zorgvuldig worden bekeken. in elk bestek worden de bepalingen opgenomen per soort. er is bermmaaisel, bouw- en sloopafval, dus alle soorten afval. per soort afval zijn afspraken gemaakt over hoe ermee wordt omgegaan, hoe de containers worden geplaatst en hoelang het afval maximaal mag gestockeerd blijven.  men kan afspraken maken en dat opnemen in bestekken, maar er moet ook een handhaving zijn. ik kan u verzekeren dat die zaken nauwkeurig opgevolgd worden. als er door aannemers of door god weet wie overtredingen zijn, probeert men dat ook op de voet te volgen en door het handhavingsdecreet zal men een aantal extra instrumenten krijgen.  mijnheer van den abeelen, u weet wellicht ook dat in het kader van beter bestuurlijk beleid een paar maanden geleden een overeenkomst afgesloten is tussen mezelf en het agentschap wegen en verkeer, waarbij ook het duurzame beheer van afvalstoffen bij wegenwerken als parameter is opgenomen. daarover zal dus ook gerapporteerd moeten worden in de komende periode.  mijnheer van den abeelen, op die manier vermijden we niet alleen dat dergelijke betreurenswaardige fenomenen zich nog voordoen in de toekomst, maar op die manier kunnen we het probleem van het ontstaan van afval bij wegenweken en onderhoudswerken ook beheersen in de toekomst."
"54",912776,915356,"de n-va verandert misschien van koers maar wij alleszins niet, in die zin dat dit probleem ook niet nieuw is. minister, al in 2010 hebben een aantal collegas u hierover ondervraagd na een noodkreet vanuit de houtsector. in 2010 voelde men al de noodzaak om strengere regels te hanteren. de vreg heeft dan een aantal criteria opgesteld die verder gaan dan de europese normen in dezen. ik heb begrepen dat uw woordvoerder in de pers heeft gezegd dat daar een mouw aan gepast zal worden. betekent dit dat u de regels zult verstrengen in overleg met de vreg en met de sector?in 2010 hebt u een europees initiatief aangekondigd om de regels op europees niveau aan te passen, wat me heel nuttig lijkt. hoever staan we daarmee?"
"55",555788,556537,"ik geloof dat er geen aanvullende vragen gesteld zijn.  mevrouw vogels, ik ben blij dat europa hier ook eens binnenwaait. dat is eens wat anders."
"56",1260214,1261221,"enkele weken geleden stelde minister schauvliege een afvalplan voor. nog voor dat plan kon besproken worden in de regering, werd het al door de coalitiepartners afgeschoten. er was toen een debat in het parlement. er was een grote consensus dat we het afvalprobleem, het zwerfvuilprobleem in onze bermen, in onze weides, langs de straat, moeten aanpakken. daarover was consensus. er was ook grote consensus over dat we iets moeten doen aan de plasticsoep, aan de verhalen die we horen van plastic in onze waterwegen en onze oceanen. er was grote consensus over dat het niet kon zijn dat de belastingbetaler opdraait voor de kosten van het opruimen van zwerfvuil: maar liefst 155 miljoen euro, voor steden en gemeenten. en toch werd het afvalplan afgevoerd, kwam het niet in de regering en schoten de coalitiepartners de n-va en open vld dat plan af. de n-va zei dat het niet aan de overheid is om zo een plan op te stellen en dat ze de producenten de kans wil geven om zelf met een plan te komen. nu, collega&rsquo;s van de n-va, minister-president, dat afvalplan van de producenten is er nu, het ligt er. wat hebben we kunnen zien? het is totaal onvoldoende. het is onvoldoende omdat erin staat dat de producenten verder gaan doen met preventie en het mooimakersproject verder zullen uitbreiden, dat ze statiegeld niet zien zitten. een verbod op wegwerpzakjes willen ze misschien wel invoeren tegen 2022, maar dan enkel voor de grootwarenhuizen en niet voor de andere handelaars. met andere woorden: geen concrete acties, weinig concrete doelstellingen, geen extra budget en geen uitgebreide producentenverantwoordelijkheid, net dat wat we allemaal zo belangrijk vinden.minister-president, de producenten hebben de kans gehad. ze hebben gefaald. het plan is onvoldoende. het is nu aan u. zult u het afvalplan van de minister van milieu op de regering brengen, want het is keer op keer verschoven en afgevoerd? zult u het behandelen? zult u met deze regering een ambitieus afvalplan voorstellen dat wel concrete acties en wel statiegeld zal invoeren? <span style=""font-style:italic;"">(applaus bij groen)"
"57",1279969,1286297,"minister, u hebt het gehoord bij de vorige sprekers: ietwat alarmerende berichten van het europees milieuagentschap. we zullen er niet komen als we doen wat we nog maar hebben beloofd. de ambities moeten dus naar omhoog. aan de andere kant moet ik zeggen dat dit een visie is van de europese unie die voor een keertje minder kommer en kwel is en die aantoont wat de mogelijkheden zijn. de tijden dat klimaatbescherming en economische groei diametraal tegenover elkaar stonden, is voorbij. gelukkig maar.we hebben tijdens de afgelopen legislatuur regelmatig de degens gekruist. vanuit het parlement was er af en toe wel onvrede over de discussies tussen de ministers over wat we nu gingen doen. er is een interparlementaire klimaatconferentie geweest tussen alle parlementen van dit land, die allemaal hetzelfde voorstel van resolutie hebben neergelegd en oproepen om meer ambitie te tonen, om de voorzetten van de europese commissie binnen te koppen, om het dus gewoon te doen.minister, op welke wijze zal deze vlaamse regering voor de laatste zes maanden haar klimaatbeleid aanpassen om tegemoet te komen aan de oproep om meer ambitie te tonen en het gewoon te doen?"
"58",1013347,1015250,"voorzitter, minister, collegas, zaterdagochtend slaakten we allemaal een zucht van opluchting toen we vernamen dat er een ontwerp van akkoord over de lusten en de lasten van de doelstellingen inzake ons klimaatbeleid is bereikt. wat ons betreft, gaat het om een evenwichtig akkoord dat ervoor zorgt dat we de doelstellingen halen &#233;n dat ook op financieel vlak voordelig voor vlaanderen is. u hebt dus zeer goed onderhandeld. een bijkomstig maar zeer belangrijk effect is dat slimme investeringen in klimaatbeleid jobs opleveren. helaas ontstond de afgelopen dagen in de pers een polemisch sfeertje. men zoekt over dit akkoord het conflict op, met behulp van desinformatie. wij betreuren dat ten zeerste. dat is niet onze manier om politiek te bedrijven.nochtans is dit een sterk akkoord, dat heel belangrijk is voor het klimaatbeleid. wij steunen u voluit, minister. u niet alleen, ook minister-president bourgeois wil constructief en snel tot een effectief klimaatakkoord komen. hij zegt dat net als de klimaatwetenschappers en milieuverenigingen. bijvoorbeeld ook voka zegt vandaag dat dit ontwerpakkoord goed en sterk is, ze staan erachter en willen dat het zo snel mogelijk wordt uitgevoerd. minister, kunt u enige verduidelijking brengen bij het akkoord? er is heel wat desinformatie verspreid. het zou vlaanderen geld kosten. voor ons is dat niet het geval. graag uw mening."
"59",1050969,1052639,"minister, u klopt zich graag op de borst. de vaststelling blijft natuurlijk dat de enige bussen die u gekocht hebt, allemaal dieselbussen zijn. uw voorgangers hebben wel ge&#239;nvesteerd in hybride bussen, elektrische bussen en waterstofbussen. voor u staat de teller op nul. ik vraag daarom nogmaals met aandrang: maak een plan zoals men in nederland en parijs doet. ik denk dat u dat ook m&#243;&#233;t doen indien u beslag wilt leggen op een deel van de middelen van minister schauvliege. daar is er geen geprivatiseerd openbaar vervoer. men zegt daar duidelijk dat tegen 2025 de klassieke dieselmotoren uit ons straatbeeld verdwenen zullen zijn. maak daar ook werk van. dat is het enige wat ik u vraag. en dat is het enige waarop u nog altijd niet ja hebt gezegd. <span style=""font-style:italic;"">(applaus bij sp.a en groen)"
"60",1136017,1137024,"minister, er werden deze legislatuur effectief al grote stappen vooruit gezet op het vlak van het bosbeleid. het is belangrijk dat we dat doen in partnerschap met de natuurverenigingen, met de priv&#233;-eigenaars en met de lokale overheden. ook zij zijn heel belangrijk in dezen. minister, ik heb daarnet een vraag gesteld in verband met het bosgebied op de gewestplannen. ik zou daarmee willen afsluiten, wat ik vind het persoonlijk toch wel heel belangrijk in deze discussie. er zijn nog heel wat bosgebieden in vlaanderen die geen bomen of bossen hebben, en die gebieden verdienen zeer zeker de bomen en de bossen die we toch o zo graag toekomstgericht zouden zien uitbreiden.minister, mijn vraag is opnieuw wanneer u zult stimuleren dat die bomen in die toekomstgerichte bosgebieden een plaatsje zullen krijgen. <span style=""font-style:italic;"">(applaus bij open vld)"
"61",1490469,1493154,"dank u, minister, voor uw antwoord. haalbaar en betaalbaar, zegt u, maar onze landbouwers ondervinden jaarlijks schade van de droogte en zonnebrand, met schadeclaims voor honderden miljoenen euros tot gevolg. er is een duidelijke oversterfte bij opeenvolgende hittegolven. intussen weten we ook dat onze huizen aan het verzakken zijn, omdat er in tijden van droogte te veel water wordt opgepompt, ook een gevolg van die klimaatverandering. dat zijn allemaal directe gevolgen daarvan. hier bij ons in vlaanderen zorgt dat voor heel hoge kosten. intussen betalen we in het buitenland tientallen miljoenen euros om ons eigen falend beleid te compenseren. volgend jaar zullen we door het emissions trading scheme bijna 465 miljoen euro weggegeven hebben aan de industrie, waar geen enkele emissiereductie tegenover staat. iedereen weet dat te weinig beleid voeren ons veel meer zal kosten. iedereen is het erover eens. de sociaal-economische raad van vlaanderen (serv) heeft berekend dat ons dat tegen 2050 6 miljard euro extra zal kosten. we zitten intussen in een context waarbij europa de doelstellingen zal aanpassen. we zullen veel verder moeten gaan dan die 35 procent waartoe de vlaamse regering zich nu ge&#235;ngageerd heeft.welke maatregelen zult u nemen om binnen die nieuwe context tot een coherent klimaatbeleid te komen?"
"62",428410,428658,"mijnheer de voorzitter, heren ministers, collega's, deze morgen was ook in mijn gemeente een mooie lentemorgen, maar toen we de radio aanzetten, hoorden we opnieuw berichten over zaventem en wisten we dat de discussie weer zou beginnen. in de rand bekijken we de kwestie zo, want gedurende 3 &#224; 4 jaar is er om de 14 dagen of om de maand wel een arrest van een rechtbank, een uitspraak van een politicus, een motie van een gemeentebestuur of een optreden van een actiegroep. als gevolg daarvan is de hele regio gedestabiliseerd.   het arrest dat we vandaag moeten ondergaan - want zo bekijken we dat in de rand - leidt tot nieuwe vragen. de hamvraag is natuurlijk: waar eindigt dit? het is &#39;zaventem und kein ende&#39; aan het worden. we worden al jaren met de problemen geconfronteerd.   de uitspraak van het hof van beroep en het feit dat het vlaamse gewest wordt uitgenodigd om binnen de 20 dagen een mer te maken, was gedeeltelijk voorspelbaar. de vlaamse regering stelde niet mer-plichtig te zijn en had daar argumenten voor, maar er waren ook tegenargumenten. de volgende dagen moet er zeker een antwoord komen. uit wat minister peeters heeft gezegd, meen ik te mogen afleiden dat er een mer-studie zal komen betreffende de exploitatie en meer bepaald betreffende de geluidsoverlast.   het positieve punt, mijnheer van hauthem, is dat de brusselse geluidsnormen ongrondwettelijk zijn bevonden omdat ze geen rekening houden met de andere deelgebieden. ze zijn eenzijdig en disproportioneel in verhouding tot de belangen van de inwoners van de andere gebieden. dit arrest zal ons nog verder van huis brengen, want wat is dat, het evenredigheidsbeginsel?   merkwaardig is dat voor de eerste maal een rechter zegt dat er zes zones zijn en dat elk van die zones een evenredig deel moet krijgen, rekening houdend met een aantal aspecten, al worden die dan weer niet duidelijk gemaakt. de overheid moet de criteria die de evenredigheid bepalen, vastleggen. dat is juist de hele discussie! op dat punt zitten we nu juist al maanden vast! men slaagt er niet in een spreidingsplan te realiseren dat rekening houdt met de draagkracht van de verschillende zones.   verder moet er zo snel mogelijk een plan komen want indien het evenredigheidsbeginsel niet wordt toegepast, kan men dwangsommen innen. er wordt dus eigenlijk een ultimatum gesteld. dat stelt ons voor enorme problemen. de heer bex is blij met dit arrest, maar als 15 percent van alle vluchten via de 07-baan moeten gebeuren, zal de hele streek rond leuven een massa vliegtuigen over zich heen krijgen. sommige regio&#39;s zullen worden ontlast, maar ten koste van andere, nieuwe gebieden met geluidshinder. het evenredigheidsbeginsel heeft natuurlijk verschillende gevolgen naargelang de omstandigheden. het is bovendien totaal onuitvoerbaar omdat men niet zomaar zes soorten landen en opstijgen kan realiseren. men moet rekening houden met de wind, de capaciteit en de routes. die organisatie is van een enorme complexiteit. een rechter kan zich over zo&#39;n materie niet uitspreken. het arrest is absurd. het maakt de zaak alleen nog maar ingewikkelder. dit arrest lost niets op.  we verkeren in een pre-electorale sfeer en in sommige gemeenten maakt de geluidshinder deel uit van de verkiezingsinzet. in de vlaamse gemeenten rond brussel maakt iedereen zijn rekening van zodra er een nieuw plan komt. dat zal geen goede zaak zijn in die sfeer van pre-electoraal opbod. de rechtbank kan zich ook neerleggen bij een plan waar alle partijen zich kunnen in vinden. ik woon in een gebied met geluidsoverlast. ik denk persoonlijk dat de hele regio een soort pact zou moeten opstellen om gedurende twee jaar de huidige situatie te bevriezen zodat we het electorale opbod omzeilen. uit heel dat electorale opbod kan alleen maar een draak van een plan ontstaan met nieuwe slachtoffers. we hebben in de afgelopen dagen al een eerste teken daarvan gezien. in de eerste 80 dagen van dit jaar gingen al gedurende 35 dagen alle landingen en stijgingen van &#39;s morgens vroeg tot &#39;s nachts over baan 02, dat is van sint-pieters-woluwe over kraainem tot wezenbeek, en al 35 dagen kwam er praktisch geen enkele vlucht over de noordrand.   dat heeft enkel te maken met windomstandigheden. er moet rekening worden gehouden met de windomstandigheden en de capaciteit.   tot slot zijn de brusselse normen nog niet vernietigd. ze zijn ongrondwettelijk maar het is de raad van state die ze moet vernietigen, niet het hof van beroep. we staan dus voor een zeer moeilijke situatie. mijnheer van hauthem, het ligt allemaal niet zo simpel. als men tijdens de komende 14 dagen halsoverkop een soort overleg gaat organiseren met brussel, de vlaamse regering en de federale regering waarbij alles in vraag wordt gesteld en mogelijke nieuwe routes worden ontwikkeld, dan zal dit eindigen met een kater. sommige politieke partijen denken daar misschien voordeel uit te halen maar ik denk niet dat dit het geval zal zijn. het zal het draagvlak tegen de luchthaven in de streek enkel nog vergroten. we bewijzen zaventem geen dienst indien we tijdens de komende maanden, met als inzet ook de gemeenteraadsverkiezingen, een volledig nieuw spreidingsplan gaan ontwikkelen, conform de uitspraak van de rechtbank.  ik pleit ervoor om een rustpauze in te lassen. het zou een slechte zaak zijn voor zaventem indien nu opnieuw de doos van pandora wordt geopend. als de vlaamse regering beslist om toch onderhandelingen te voeren, dan moet ze vooraf nadenken over wat ze op dit ogenblik verstaat onder evenredige spreiding indien dat het uitgangpunt zou zijn."
"63",1008993,1011192,"minister, als het over limburg gaat en de uitvoering van het salk-programma  het reconversieprogramma dat tot stand is gekomen om de provincie er weer bovenop te helpen naar aanleiding van de sluiting van de fordfabrieken in genk, dat vorig jaar zijn beslag kreeg  dan gaat men in de eerste plaats kijken hoever men is geraakt met de grote infrastructuurprojecten zoals spartacus, maar met stip op &#233;&#233;n naar de noord-zuidverbinding. als dat ontbrekende stuk er niet ligt in juni 2019, als we naar de kiezer moeten gaan, dan hebben de vlaamse regering en bij uitbreiding alle verkozenen, een geloofwaardigheidsprobleem. we hebben dit al zo lang aangekondigd. al vier decennia staan mensen daar ongewild en onbedoeld in de file te puffen. de leefbaarheid van de woonkernen in houthalen en helchteren dreigt ten onder te gaan. dit moet rond zijn in juni 2019. dergelijke vertragingsmanoeuvres&#8230; het begrip schuldig verzuim gebruik ik niet zomaar om hier iets in het midden te gooien. hier moeten verantwoordelijken worden gezocht en aangesproken op hun daden en ook worden gesanctioneerd. <span style=""font-style:italic;"">(applaus bij open vld)"
"64",1044923,1046428,"minister, deze discussie is al een tijd gaande. een paar weken geleden stond de heer nevens hier ook met precies dezelfde boodschap, namelijk: wees ambitieuzer. dat is een boodschap die  het spijt mij zeer  uit uw eigen meerderheid komt.wat mij vooral van het hart moet, is dat de reden waarom wij in vlaanderen voorloper zijn inzake afvalbeleid en zeker materialenbeleid, niet bij de vlaamse regering ligt, maar bij inspanningen van vlaamse gemeenten en gemeentebesturen en van vlaamse inwoners, die kampioenen zijn in selectief inzamelen en zorgen voor hun afval. als u dat draagvlak, die ambitie, die steun wilt behouden, zult u niet alleen een beleid moeten kunnen voorleggen dat de steun krijgt van al uw regeringspartijen, wat vandaag heel duidelijk niet het geval is, maar zult u ook doelstellingen moeten brengen die haalbaar, realistisch &#233;n ambitieus zijn.u hebt gekozen voor een systeem waarbij u de gemeenten indeelt in 11 clusters met 150 criteria, waardoor niemand nog weet wat nu precies de reden is waarom hun ambitie hun ambitie moet zijn, waardoor je inderdaad in de discussie terechtkomt dat rijke gemeenten meer afval per persoon mogen produceren dan gemeenten met lagere inkomsten, dat gemeenten die bij wijze van spreken aangrenzend zijn, in dezelfde omstandigheden soms 30 procent meer of minder afval mogen produceren. dit is een beleid dat niet meer uitlegbaar is. en blijkbaar krijgt u het zelfs in uw eigen coalitie niet meer uitgelegd.ik wil dan ook een heel warme oproep doen, minister. op deze manier zult u er nooit in slagen om van uw voornaamste partners  de inwoners in dit land, de burgers en gezinnen in vlaanderen, en de gemeentebesturen  opnieuw partners te maken in het halen van die doelstellingen. de doelstellingen zijn niet geloofwaardig en het beleid errond is niet klaar en duidelijk. hoe gaat u dat, naar aanleiding van de opmerkingen uit het openbaar onderzoek, bijsturen? we praten vandaag over circulaire economie. het is iets dat ons allemaal aan het hart gaat. en we zijn er nog goed in ook in vlaanderen."
"65",1490469,1493154,"dank u, minister, voor uw antwoord. haalbaar en betaalbaar, zegt u, maar onze landbouwers ondervinden jaarlijks schade van de droogte en zonnebrand, met schadeclaims voor honderden miljoenen euros tot gevolg. er is een duidelijke oversterfte bij opeenvolgende hittegolven. intussen weten we ook dat onze huizen aan het verzakken zijn, omdat er in tijden van droogte te veel water wordt opgepompt, ook een gevolg van die klimaatverandering. dat zijn allemaal directe gevolgen daarvan. hier bij ons in vlaanderen zorgt dat voor heel hoge kosten. intussen betalen we in het buitenland tientallen miljoenen euros om ons eigen falend beleid te compenseren. volgend jaar zullen we door het emissions trading scheme bijna 465 miljoen euro weggegeven hebben aan de industrie, waar geen enkele emissiereductie tegenover staat. iedereen weet dat te weinig beleid voeren ons veel meer zal kosten. iedereen is het erover eens. de sociaal-economische raad van vlaanderen (serv) heeft berekend dat ons dat tegen 2050 6 miljard euro extra zal kosten. we zitten intussen in een context waarbij europa de doelstellingen zal aanpassen. we zullen veel verder moeten gaan dan die 35 procent waartoe de vlaamse regering zich nu ge&#235;ngageerd heeft.welke maatregelen zult u nemen om binnen die nieuwe context tot een coherent klimaatbeleid te komen?"
